id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,category_name
2iPbxmQ4Qil8KsGFeykGyv,I Need to Know,0.0695,0.671,155519,0.813,0.0,5.0,0.559,-6.442,1.0,0.0668,124.968,4.0,0.261,69,active
3AjSfp5FDvwtMU9XBsbS8j,Push Up,0.209,0.767,139300,0.83,0.836,7.0,0.0582,-8.78,1.0,0.206,75.023,4.0,0.187,85,active
3ElGRG3DqSzzkh1b2wnbzf,We Could Be Together,0.198,0.706,149642,0.778,1.06e-05,10.0,0.0778,-4.491,1.0,0.0606,125.893,4.0,0.376,73,active
3I10tZ5MgEMo4WryCNJkZQ,Won't Forget You,0.02,0.656,230945,0.655,0.00816,7.0,0.103,-6.766,0.0,0.024,127.001,4.0,0.555,75,active
3hbi5zXAgQt0Z9V5JSOnCe,Everybody Wants To Party,0.000307,0.72,184838,0.858,0.692,0.0,0.0932,-5.657,1.0,0.0314,124.001,4.0,0.565,67,active
3mC64Smtz0xXvsa52ZM3Q9,Stars,0.113,0.707,171233,0.888,0.0,5.0,0.271,-3.92,0.0,0.0472,116.015,4.0,0.831,72,active
3ol5EIFVcL4XneXKXjQpfx,Paradise,0.00466,0.657,197640,0.809,0.000229,6.0,0.601,-3.525,0.0,0.0563,124.982,4.0,0.859,71,active
3vLMN02wGnPBdjRVvewedS,We Are The People,0.0018,0.717,236068,0.832,0.0334,7.0,0.13,-6.404,1.0,0.0396,150.014,4.0,0.128,67,active
4FEcEwbE2vsqhxbTPtiNTL,Summer 91,0.0159,0.509,180000,0.953,3.3e-05,11.0,0.28,-4.954,0.0,0.0414,125.015,4.0,0.406,71,active
4GSDkZt7GcmzBWmsMcpaVO,Dancing In The Moonlight,0.27,0.659,164009,0.615,0.0,11.0,0.187,-5.865,0.0,0.0644,119.843,4.0,0.193,79,active
4ZWyj5whGZ3nNLwOtOLrMt,I Want More,0.0401,0.746,129600,0.888,0.00191,1.0,0.0835,-6.15,1.0,0.0726,124.954,4.0,0.296,70,active
5985LToyqbVWWNczsD9g5N,Clouds,0.226,0.7,158760,0.748,0.796,9.0,0.104,-8.16,0.0,0.0771,130.056,4.0,0.154,74,active
5YdnOm5990Kfq1Jodws98B,Call It Love,0.0559,0.616,154560,0.841,0.00217,5.0,0.417,-4.779,0.0,0.076,110.029,4.0,0.714,85,active
5ZduaRci3iNUiDfJbBfAaf,Give It To Me,0.00116,0.874,102860,0.869,0.00238,1.0,0.164,-5.996,0.0,0.0315,126.027,4.0,0.726,87,active
5u8Y0lAUlBLwuhpXSDUGf4,Rain In Ibiza,0.0844,0.654,141931,0.898,0.0347,7.0,0.316,-5.964,1.0,0.0413,123.996,4.0,0.722,73,active
5vlzH0ps6WDyb158oFTAb3,Lionheart,0.0217,0.628,186689,0.967,0.00157,8.0,0.336,-2.43,1.0,0.0538,125.982,4.0,0.349,78,active
6Hht0SIzJwQYBkDD07Dnoj,Thunder,0.00191,0.706,156985,0.835,0.0011,7.0,0.278,-5.418,0.0,0.0488,124.957,4.0,0.442,69,active
6txvQu0zUbiqG24A8XMLnK,Miracle Maker,0.00124,0.609,188592,0.94,0.269,10.0,0.15,-6.097,1.0,0.0617,128.001,4.0,0.238,71,active
766h5Uf88AzjgUsmb8wWe8,One By One,0.0567,0.851,145920,0.958,0.000891,7.0,0.0479,-5.286,1.0,0.0564,125.028,4.0,0.559,67,active
7HXBG0W8gFJwHUh5mVF9tf,Rise,0.228,0.689,193018,0.612,7.77e-06,6.0,0.368,-6.014,1.0,0.0387,122.076,4.0,0.461,69,active
04OSnqlwlBJMvidYccraVz,girls,0.23,0.518,198400,0.447,0.0426,5.0,0.171,-14.461,1.0,0.0338,150.059,4.0,0.792,74,active
06cCziAHtDg6pcsidZHu03,Robbers,0.000332,0.621,254509,0.702,1.49e-05,4.0,0.322,-6.845,1.0,0.0295,99.808,4.0,0.374,70,active
0CSTvWUps1YmpQoXXay9ol,Cosmic Love,0.145,0.524,255133,0.803,0.000191,9.0,0.115,-5.56,0.0,0.0366,140.003,4.0,0.0827,65,active
0KVWVuutF9Dn8li4HdyAeU,"Archie, Marry Me",0.00986,0.268,196560,0.829,0.434,7.0,0.142,-4.592,1.0,0.0743,117.351,4.0,0.203,66,active
0Ps4Eh6SQjeLnubbCsQTDD,Little Bit,0.158,0.819,273426,0.736,0.00161,7.0,0.109,-6.504,1.0,0.0416,120.318,4.0,0.701,67,active
0eBryM7ePQH3Klt3jz8xZd,First Day of My Life,0.896,0.596,188877,0.253,5.17e-05,1.0,0.102,-14.369,0.0,0.0349,95.162,4.0,0.368,72,active
12homE4JpBey5cckgoepR7,To Be Alone With You,0.926,0.519,168040,0.163,0.751,0.0,0.115,-18.131,0.0,0.0489,142.119,4.0,0.356,63,active
1GLmaPfulP0BrfijohQpN5,Don't Worry Baby,0.0666,0.487,169933,0.464,0.00531,4.0,0.105,-9.821,1.0,0.03,121.242,4.0,0.851,69,active
1LzNfuep1bnAUR9skqdHCK,Fade Into You,0.245,0.42,295600,0.33,0.000679,9.0,0.0677,-13.925,1.0,0.0275,157.143,3.0,0.175,82,active
1fEGtTZjrjJW8eUeewnNJR,"Flightless Bird, American Mouth",0.827,0.369,241917,0.403,0.0541,3.0,0.106,-7.996,1.0,0.0259,154.899,3.0,0.177,71,active
1qpGMJi0ippCaMUOs7cz2q,Let You Down,0.168,0.326,227046,0.369,0.0477,0.0,0.111,-8.003,1.0,0.0272,110.046,4.0,0.0776,68,active
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,0.00543,0.611,218106,0.797,0.00137,6.0,0.26,-7.627,0.0,0.0533,120.041,4.0,0.518,84,active
2enPRFda84VE2wtI8c86Uf,Always Forever,0.00181,0.174,223746,0.742,0.281,8.0,0.198,-5.93,1.0,0.0485,163.378,4.0,0.36,82,active
2pKi1lRvXNASy7ybeQIDTy,Anyone Else But You,0.923,0.521,180093,0.237,0.0,7.0,0.144,-12.535,1.0,0.051,145.856,4.0,0.58,62,active
2tBxJ43XiwEzhf7Xalc5UG,Songbird,0.274,0.491,127600,0.561,2.16e-06,2.0,0.23,-6.396,1.0,0.0279,134.881,4.0,0.543,65,active
2uhEKg8kIzpdvz4gyy6x8W,Only Love,0.3,0.545,249173,0.485,0.00137,8.0,0.119,-9.941,1.0,0.151,80.401,4.0,0.341,73,active
33kKcOJoyNduHwXhEnga8X,Sea of Love,0.94,0.585,139466,0.0859,0.0,6.0,0.16,-11.478,0.0,0.0484,78.54,4.0,0.12,65,active
38OvTFIg5ZYRow2sA1jgKo,Everybody Wants to Love You,0.408,0.481,132631,0.876,0.153,7.0,0.283,-3.263,1.0,0.0345,129.921,4.0,0.682,56,active
3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,0.0194,0.369,290146,0.467,0.46,5.0,0.109,-9.018,1.0,0.0274,94.473,4.0,0.174,85,active
3EaJDYHA0KnX88JvDhL9oa,Dark Red,0.446,0.603,173104,0.784,8.32e-06,6.0,0.119,-4.023,1.0,0.062,172.041,4.0,0.769,89,active
3GhsBdS9ulPK3KCdwHRPhG,Nothing's Gonna Hurt You Baby,0.272,0.509,286293,0.331,0.136,4.0,0.114,-14.083,1.0,0.0267,96.848,4.0,0.0957,69,active
3NM41PVVUr0ceootKAtkAj,As the World Caves In,0.369,0.327,218754,0.449,0.00444,10.0,0.22,-5.362,1.0,0.034,123.969,4.0,0.179,72,active
3ekNuTF3UpOvIZCfiejpnC,Stubborn Love,0.607,0.598,279000,0.56,0.0432,0.0,0.196,-11.679,1.0,0.0375,115.01,4.0,0.221,74,active
3oxjdkrul9fGW82LfkCdxg,girlfriend,0.218,0.763,133150,0.759,4.24e-05,11.0,0.0724,-3.925,0.0,0.0906,146.006,4.0,0.964,65,active
3zsRP8rH1kaIAo9fmiP4El,Angels,0.95,0.424,171653,0.157,0.0593,9.0,0.101,-18.141,1.0,0.0428,91.537,4.0,0.342,66,active
407ltk0BtcZI8kgu0HH4Yj,Into My Arms,0.894,0.484,256120,0.0874,0.154,0.0,0.11,-17.796,1.0,0.0394,94.163,4.0,0.219,67,active
42LY6qYxu3L6nJ7Dt72gNy,I hope that you think of me,0.0625,0.845,128000,0.455,6.41e-05,3.0,0.108,-9.857,1.0,0.045,105.0,4.0,0.65,72,active
45ROR8UMn60YEVQnDy0uVF,Juliet,0.00346,0.546,278991,0.586,0.00114,6.0,0.0562,-8.488,1.0,0.0313,131.778,4.0,0.364,77,active
47rOmlKHPYyMDM3h6L74Sn,"So Alright, Cool, Whatever",0.0997,0.685,191360,0.642,0.0,0.0,0.0343,-5.417,1.0,0.0372,130.02,4.0,0.763,63,active
4G21jWo0Cm6lOIUNnZ2mUI,Such Great Heights,0.0467,0.644,266506,0.808,0.187,5.0,0.0652,-7.268,1.0,0.0513,174.98,4.0,0.175,69,active
4IvZLDtwBHmBmwgDIUbuwa,Here Comes Your Man,0.00772,0.669,201186,0.795,0.0781,2.0,0.401,-10.865,1.0,0.0285,124.594,4.0,0.882,74,active
4PINSJIlBWsnVeveicq1S8,I'll Be Your Mirror,0.176,0.609,134040,0.295,1.86e-06,7.0,0.0859,-14.933,1.0,0.0328,108.976,4.0,0.279,64,active
4PvbbMYL4fkToni5BLaYRb,Softly,0.33,0.759,185306,0.436,0.0113,0.0,0.102,-11.233,0.0,0.0419,94.03,4.0,0.782,70,active
4VSg5K1hnbmIg4PwRdY6wV,Shades Of Cool,0.554,0.262,342093,0.482,0.0161,2.0,0.244,-6.863,0.0,0.0302,137.918,3.0,0.0878,73,active
4lMwlBtIrYootJyUTTs3SE,Taking Pictures Of You,0.196,0.66,161982,0.522,0.0,2.0,0.356,-7.754,1.0,0.0323,135.825,4.0,0.524,63,active
5411TEB6tlzvuF5A4oyldr,Francis Forever,0.00262,0.535,149680,0.448,1.94e-05,2.0,0.115,-9.167,1.0,0.0279,101.986,4.0,0.32,79,active
5NtmfJwkA0AXsp2WWHviPn,So My Darling,0.907,0.568,228922,0.238,8.21e-06,9.0,0.135,-11.111,1.0,0.0457,137.958,4.0,0.563,68,active
5VGlqQANWDKJFl0MBG3sg2,Use Somebody,0.00552,0.276,230760,0.715,0.000417,0.0,0.201,-5.356,1.0,0.0432,137.028,4.0,0.173,80,active
5fgb3Md1xjt3mxeBqguiIA,I Would Do Anything for You,0.0372,0.597,214080,0.848,2.33e-05,0.0,0.122,-5.841,1.0,0.0308,128.009,4.0,0.437,63,active
6FLqFu1ApSkUddZ9P4H6Io,Baby I'm Yours,0.215,0.462,152613,0.595,0.0,2.0,0.184,-9.363,1.0,0.0347,113.719,4.0,0.64,63,active
6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,0.113,0.566,184153,0.366,0.181,7.0,0.155,-12.808,1.0,0.028,129.96,4.0,0.237,86,active
6Jv7kjGkhY2fT4yuBF3aTz,"Lover, You Should've Come Over",0.361,0.387,404213,0.595,1.1e-05,2.0,0.174,-5.67,1.0,0.0389,119.38,3.0,0.151,73,active
6aBUnkXuCEQQHAlTokv9or,This Must Be the Place,0.331,0.942,296146,0.641,0.179,7.0,0.028,-10.15,1.0,0.0333,114.443,4.0,0.966,75,active
6cx5CvFhqN19efStehJqoW,Valentine,0.917,0.472,168906,0.204,0.0,3.0,0.107,-13.065,1.0,0.0452,82.51,4.0,0.224,77,active
6jgkEbmQ2F2onEqsEhiliL,My Kind of Woman,0.00294,0.501,190845,0.765,0.49,6.0,0.184,-7.063,0.0,0.0281,91.771,4.0,0.46,83,active
6rYgEHuyhO064Lgj48qlIe,I'll Call You Mine,0.173,0.612,201945,0.727,5.61e-05,4.0,0.273,-5.141,1.0,0.0492,119.907,4.0,0.677,67,active
6vC7mF2CXYW6MVF2voO4FU,Friday I’m In Love,0.948,0.448,220812,0.123,0.0,7.0,0.0816,-15.193,1.0,0.0409,123.491,4.0,0.143,64,active
76GlO5H5RT6g7y0gev86Nk,Just like Heaven,0.0271,0.43,212000,0.971,2.16e-05,9.0,0.185,-3.845,1.0,0.0524,151.219,4.0,0.764,74,active
7ASFZh1D0DPZro7UXUKGmd,Loving Is Easy,0.217,0.756,155720,0.609,0.00482,3.0,0.0959,-7.927,1.0,0.0544,117.024,4.0,0.537,76,active
7I1kle4TNmkfednJDKo8GR,If You Want To,0.109,0.666,223638,0.527,9.02e-05,9.0,0.132,-5.851,1.0,0.034,115.979,4.0,0.37,64,active
7KWGfnsUU4Ri46TIvjpAPx,Home,0.249,0.53,306373,0.634,0.000622,2.0,0.0979,-5.759,1.0,0.0311,111.615,4.0,0.106,72,active
7aohwSiTDju51QmC54AUba,You And I,0.927,0.698,148400,0.285,0.0,0.0,0.0883,-7.632,1.0,0.0553,135.027,4.0,0.53,66,active
7iSNEgSJYlc42H73xePMLh,Rollerblades,0.54,0.566,134066,0.448,7.22e-05,4.0,0.0956,-8.739,0.0,0.0799,110.802,4.0,0.199,65,active
0pWzmXAAUuVbgmUE46EmAX,MAN DOWN FREESTYLE,0.306,0.7,117326,0.544,0.0013,3.0,0.131,-7.24,0.0,0.0772,85.038,4.0,0.518,68,active
2FuWptjK1pc0rkVpF5O0CG,EVA & MIA,0.288,0.78,174883,0.636,0.0,7.0,0.121,-5.698,0.0,0.0568,129.065,4.0,0.803,67,active
05c4AAJKIulqI8vQQ41Rch,Saltwater,0.085,0.528,202533,0.692,0.889,1.0,0.0855,-9.918,1.0,0.0304,130.977,4.0,0.0629,58,active
0L5oYrkC94ArMJDmjtvJWC,You're Not Alone,0.0525,0.69,271026,0.643,0.0019,7.0,0.0992,-10.855,0.0,0.0501,134.261,4.0,0.592,54,active
0OSAJEA0ekX6pr2nuiPzX7,Rapture,0.0722,0.661,253586,0.855,0.0185,8.0,0.199,-8.403,1.0,0.0377,123.943,4.0,0.601,60,active
0TZL4krCFcuTlYZ8J9kcBX,Greece 2000,0.00618,0.707,234773,0.842,0.871,1.0,0.0628,-11.393,0.0,0.0532,131.783,4.0,0.763,63,active
0e8C9dPERvvARURkNOFrrC,Go,4.82e-05,0.675,217240,0.868,0.909,4.0,0.0875,-9.118,0.0,0.0572,125.843,4.0,0.539,60,active
0yMoJXVP6hFLV71DRVxRTk,Adagio For Strings,0.0202,0.49,205053,0.916,0.939,10.0,0.119,-8.663,0.0,0.0461,139.976,4.0,0.367,63,active
19aUcBFBrXbsAcucaVFBjW,Natural Blues,0.0465,0.681,253760,0.653,0.0563,3.0,0.276,-7.891,0.0,0.0326,107.989,4.0,0.654,55,active
1BeZ3neH8aQioMKccVHdS9,Finally,0.0135,0.859,315826,0.584,3.9e-05,7.0,0.251,-10.933,1.0,0.0584,124.988,4.0,0.833,57,active
1QlogZxaAT35c3HqjJt1JH,Situation,0.0107,0.761,346800,0.413,0.479,6.0,0.0442,-16.138,1.0,0.0595,118.727,4.0,0.428,55,active
1gMZCGs6bxhyPeHAEiNc3i,Everybody's Free,0.0119,0.579,212426,0.972,0.000265,9.0,0.403,-5.885,0.0,0.095,130.086,4.0,0.159,56,active
1jd5c0J7tBkkItVsBYktmC,Close to Me,0.0121,0.725,345933,0.599,0.292,11.0,0.0602,-10.873,1.0,0.0604,92.6,4.0,0.707,37,active
1n7omixiROWs5q6xpWiQuL,Satisfaction,0.163,0.793,285570,0.698,0.145,11.0,0.0745,-3.626,1.0,0.104,130.017,4.0,0.339,69,active
2LGrLtvYEHrd3Nnot4Hxuw,Touch Me,0.0598,0.78,515173,0.925,0.36,4.0,0.129,-6.715,0.0,0.046,127.968,4.0,0.564,65,active
2SCP5oOX5OSp5RT83h2rs0,Lola's Theme,0.000842,0.753,207066,0.835,8.74e-05,5.0,0.13,-4.631,0.0,0.0533,123.943,4.0,0.669,70,active
2aYryJEl86lIZWCS6X1CUm,The Cure & The Cause,0.112,0.733,157040,0.805,0.626,11.0,0.125,-8.068,0.0,0.0498,126.994,4.0,0.924,68,active
2xtxL91lK4jlKkZ0RBC7EQ,Past,0.394,0.592,175133,0.374,0.931,9.0,0.0791,-15.368,0.0,0.0346,115.029,4.0,0.946,56,active
3mZ6PVxWBhCycZxeEJQDNs,State of Independence,0.182,0.747,351493,0.696,0.0574,4.0,0.0616,-8.696,1.0,0.177,169.502,4.0,0.875,53,active
3pgainA2dH9c7e8JVYGRCN,Ride on Time,0.00128,0.648,272147,0.858,0.556,9.0,0.0535,-6.58,0.0,0.0323,119.031,4.0,0.62,67,active
49X0LAl6faAusYq02PRAY6,Lady,0.00793,0.72,307153,0.808,0.0293,6.0,0.0634,-5.627,1.0,0.0379,126.041,4.0,0.869,80,active
4LjfIjS8iweFCPdKxLnEoV,Let Me Think About It,0.00022,0.762,151983,0.754,0.0665,0.0,0.146,-3.425,0.0,0.046,129.026,4.0,0.715,70,active
4OIMUs3KgUh77mjzJ8I5f9,The Bomb!,0.0119,0.781,203826,0.881,0.389,9.0,0.0797,-3.804,0.0,0.0423,125.935,4.0,0.868,57,active
4PyhlL1vrSvPlhYLdphszr,Big Fun,0.0787,0.677,206160,0.935,0.376,3.0,0.0787,-11.55,0.0,0.0514,120.11,4.0,0.965,56,active
4QAKfScH8kLJTbJqhb2jp2,Gypsy Woman,0.000165,0.645,229573,0.779,0.214,9.0,0.0941,-10.529,0.0,0.0315,120.007,4.0,0.453,60,active
4iMl0Hs2mWNZYPje6jSYuf,Infinity,0.00408,0.619,243693,0.862,0.908,7.0,0.113,-10.936,0.0,0.0453,125.097,4.0,0.278,40,active
4n8YdXETqQ3NvWs5XNpvar,Music Is the Answer,0.0296,0.907,849960,0.643,0.0265,1.0,0.105,-8.657,0.0,0.0549,124.909,4.0,0.376,55,active
4wtR6HB3XekEengMX17cpc,Children,0.000298,0.604,243266,0.755,0.817,0.0,0.0625,-10.761,1.0,0.0337,137.064,4.0,0.387,74,active
5lSOVaPDk7x9Ey6c9DqGZx,Sweet Harmony,0.0144,0.573,301466,0.837,0.0889,10.0,0.0544,-8.352,0.0,0.0337,101.59,4.0,0.796,66,active
5xcunlfaZvD9BDQsLONI7A,Halcyon and On and On,0.0953,0.577,567106,0.729,0.928,11.0,0.184,-14.376,0.0,0.0319,126.988,4.0,0.177,60,active
6KzkqZqhUBEsWYJJa2aBOd,The Weekend,0.000321,0.686,192173,0.832,0.127,4.0,0.583,-5.673,0.0,0.0725,127.023,4.0,0.884,70,active
6Ss1QOGzn0iG8hrRRSGrr9,It Just Won't Do,0.00166,0.678,198000,0.936,0.457,5.0,0.376,-4.876,0.0,0.0373,129.996,4.0,0.877,62,active
6cYJBIE9FC1QAoPw5EhdLA,Out of Space,0.00225,0.652,302106,0.944,0.276,9.0,0.103,-4.804,1.0,0.0515,147.078,4.0,0.454,65,active
796T2ROxTNibXRjVhjSzCa,Promised Land,0.0026,0.718,331706,0.93,0.0176,7.0,0.0363,-4.532,1.0,0.038,128.736,4.0,0.697,59,active
79qPDRmHmJ5xcU7oyS8CQ1,Horny,0.00017,0.655,187826,0.876,0.0141,11.0,0.0476,-5.929,0.0,0.0325,122.862,4.0,0.673,62,active
7gWc0QEt2hoIkMv3XxPY1T,Insomnia,0.0352,0.71,213546,0.757,0.00306,7.0,0.138,-10.636,1.0,0.0302,127.107,4.0,0.492,55,active
7kXmJwrZGIhDaLT9sNo3ut,Hey Boy Hey Girl,0.119,0.632,290493,0.92,0.508,2.0,0.114,-4.976,1.0,0.0531,127.001,4.0,0.363,69,active
7reoZz80hQYuWtEn0Lsd0p,We Come 1,0.00188,0.645,222435,0.903,0.799,5.0,0.147,-10.587,0.0,0.0441,135.977,4.0,0.61,58,active
7vvRkLPIvfjjmCIqNxBuEZ,Back To Life,0.0515,0.817,228266,0.484,0.000213,7.0,0.0391,-11.659,1.0,0.143,100.978,4.0,0.671,69,active
7xQYVjs4wZNdCwO0EeAWMC,Born Slippy,0.00106,0.576,456480,0.953,0.49,10.0,0.474,-8.968,1.0,0.0362,140.042,4.0,0.303,70,active
00E0Z2jrF7reoHps4zcbWQ,Car Keys,0.0868,0.675,147211,0.986,4.96e-06,9.0,0.128,-4.606,0.0,0.0974,126.004,4.0,0.57,0,active
0TX2gG401Wvc0SMRU0V74M,Live Again,0.0013,0.511,300991,0.88,0.154,2.0,0.0574,-5.412,1.0,0.0744,126.959,4.0,0.399,0,active
0TujvmfSqowyT2OiimLaBY,welcome to my world,0.307,0.671,145503,0.563,0.0,2.0,0.115,-3.871,0.0,0.193,80.009,4.0,0.574,0,active
0UPE3vRJXJ7NBlunJNlXfY,The Wonderful Escape,0.00143,0.668,214813,0.921,0.0,0.0,0.3,-4.112,0.0,0.131,133.984,4.0,0.691,0,active
0f5QoMbJDcxyGHSngaFfT4,see,0.00213,0.766,143225,0.633,0.0,0.0,0.164,-7.052,1.0,0.036,123.975,4.0,0.855,0,active
15FpWSLWVZ1SsmNtGe4Mbg,Tear Me Up,0.197,0.763,156874,0.457,0.00104,10.0,0.503,-9.787,1.0,0.0689,137.919,4.0,0.527,5,active
16aRGzLaiVsmsqqmFFXUlr,Hell,0.11,0.552,247561,0.614,0.000299,4.0,0.0757,-5.502,0.0,0.0567,167.967,4.0,0.219,0,active
1EjQWvAoJ23l2mMJJL5S45,Here Right Now,0.538,0.529,247500,0.726,2.08e-06,0.0,0.0633,-6.914,1.0,0.04,128.01,4.0,0.231,0,active
1HfsmNlg8xxhOr9N2i4Q0n,Touching Yourself,0.135,0.714,181586,0.68,1.82e-06,3.0,0.229,-5.989,1.0,0.026,108.001,4.0,0.934,0,active
1LZGNpNedhf3wSkyDw2v41,Brother,0.803,0.461,154985,0.213,1.52e-05,1.0,0.107,-10.878,1.0,0.0272,92.305,4.0,0.072,0,active
1Pvl3qpCb2UzGwNLHpQ0MU,2good,0.00061,0.673,213493,0.567,0.00357,11.0,0.0938,-6.993,1.0,0.031,108.0,4.0,0.497,0,active
1clBozMcdm8BPjda4Uh3mt,Voice Of The Voiceless,0.004,0.435,193612,0.876,5.68e-05,10.0,0.116,-5.701,1.0,0.117,169.946,4.0,0.626,42,active
1ed5WmfiUnqBmUGnefgdjK,Environmental,0.0146,0.662,279285,0.654,0.636,1.0,0.141,-7.719,0.0,0.0299,119.008,4.0,0.717,1,active
1iiQ6wFdJz4uGn2a2cGjaG,OVERDRIVE,0.213,0.665,195146,0.786,0.0,3.0,0.0618,-2.643,1.0,0.0996,160.024,4.0,0.798,0,active
1psO7zg2F9gDEk9qZ77zjE,Mess In Me,0.514,0.632,154153,0.381,0.0,9.0,0.115,-6.761,1.0,0.0367,129.962,4.0,0.343,0,active
1sv1SN854EsB5WcI27cQxe,Shame,0.298,0.71,246500,0.734,0.0,5.0,0.482,-7.183,1.0,0.0253,90.006,4.0,0.886,0,active
2JFsVWuXOID7IQhGh1IK8f,That Guy,0.0413,0.729,154866,0.755,0.0,10.0,0.145,-4.11,0.0,0.0666,79.989,4.0,0.588,0,active
2JJjWLvlJhfYSfj4umyaTc,You Need Jesus,0.0758,0.888,134797,0.753,1.2e-06,2.0,0.327,-4.579,1.0,0.148,109.946,4.0,0.745,0,active
2MieJBlO7Tra8Vv9nsPy6w,TV LOVE,0.631,0.751,199510,0.76,0.00641,9.0,0.154,-8.077,1.0,0.0461,106.952,4.0,0.883,0,active
2VFzgxXCjJOl9mkZZHsTaz,passenger seat,0.867,0.739,159537,0.55,0.0,1.0,0.0889,-9.274,0.0,0.114,94.041,4.0,0.486,0,active
2VV1RIhTgeJ4PEMYz6TqDB,HARD,0.118,0.781,176720,0.8,1.31e-06,2.0,0.0347,-3.002,1.0,0.113,91.969,4.0,0.687,63,active
2ZAqDuU6rBiZhWIfngM8Ca,Boy from Carolina,0.207,0.35,242872,0.534,0.0,10.0,0.262,-7.53,1.0,0.141,180.295,3.0,0.224,0,active
2ibGdhv3nTO89VN9KR7N2H,In A Perfect World,0.186,0.713,191013,0.451,0.0,5.0,0.439,-4.693,1.0,0.0406,117.018,4.0,0.316,0,active
2oxz3JITNBwqNafgHgNZq0,Play,0.672,0.599,208216,0.486,5.84e-06,4.0,0.0673,-9.868,1.0,0.03,84.999,4.0,0.488,0,active
2pGssbIFjKOrwdABwZ9nCK,Miss Americana,0.25,0.702,149741,0.84,0.0,4.0,0.127,-4.581,0.0,0.0542,116.028,4.0,0.513,0,active
35ToJBkwDBq8pa6rgqdkVC,Netflix,0.0798,0.729,136543,0.688,0.000863,8.0,0.102,-5.2,1.0,0.152,174.028,4.0,0.679,9,active
3UBfqPeBzOh0NbNY1jHGXR,Burn,0.327,0.779,184436,0.603,0.0,0.0,0.129,-5.183,1.0,0.042,111.995,4.0,0.452,0,active
3cVEXHZ2G8tJMGoYff4B3q,Melody Experiment,0.372,0.564,310094,0.528,0.679,0.0,0.211,-8.381,0.0,0.0305,130.954,4.0,0.23,24,active
3hrkISrdVUz0qJLeH2KI9r,Could Be Something,0.113,0.641,196781,0.642,8.61e-06,1.0,0.0944,-6.795,1.0,0.0423,119.978,4.0,0.546,0,active
3kWMO7rpr9VpJF8csmCPec,Don't Think Twice,0.0727,0.646,169253,0.805,0.0,11.0,0.344,-5.214,0.0,0.0722,126.918,4.0,0.414,0,active
3mwdxJXubV4QPeFWFHL48X,What Are You Doing With Someone Else's Husband?,0.519,0.649,235500,0.714,7.06e-06,0.0,0.13,-6.327,0.0,0.0261,99.999,4.0,0.182,0,active
3n7JiehINioOhgjaGpdSOu,Fallen Leaf,0.000583,0.596,213152,0.852,0.0958,4.0,0.184,-7.695,0.0,0.0454,123.999,4.0,0.0391,0,active
3uXTRQ41tZ7xwGJ1NnKnUC,I remember,0.0727,0.606,211818,0.586,0.0,11.0,0.12,-6.966,1.0,0.0271,92.988,4.0,0.585,0,active
40tZTQ47XEMg7KT61xAEOI,Coffee Shop,0.605,0.831,124080,0.601,0.00517,4.0,0.102,-5.303,0.0,0.0341,105.017,4.0,0.821,32,active
45j87ToTmijZzMNxtotmXa,House on a Hill,0.488,0.803,198977,0.76,9.13e-05,11.0,0.121,-5.336,1.0,0.0492,132.08,4.0,0.674,0,active
4WTUBYVtbDiB4BGqnaXRGe,Summer Breeze,0.755,0.644,245830,0.377,0.0,0.0,0.102,-8.204,1.0,0.0275,123.942,4.0,0.328,0,active
4i5Jxokc2PUjZDF3JPdzx5,Dive Into,0.143,0.716,184280,0.715,0.0,9.0,0.0808,-3.985,0.0,0.0955,96.045,4.0,0.339,34,active
4vWN7uDeFopJGuA7Bq6y0M,Small Talk,0.048,0.762,239613,0.695,0.0,10.0,0.0724,-4.034,0.0,0.0336,115.021,4.0,0.965,0,active
550SNR5nqd5LA5dBKde8rx,Waking Up,0.575,0.641,199499,0.611,0.0,11.0,0.134,-7.185,0.0,0.0971,156.047,4.0,0.823,0,active
56fLFZWpYO0EqSZmiVhW94,Let Me,0.829,0.453,184996,0.362,0.118,1.0,0.097,-12.852,1.0,0.0395,169.948,5.0,0.221,36,active
5jvovLzX45WuEP6pAOo3By,Promises,0.672,0.557,198000,0.411,1.78e-06,9.0,0.0915,-10.024,1.0,0.0628,80.001,4.0,0.279,0,active
5ms7rcVKjBFUtoVh8hE0Y9,Hate Rodrigo,0.013,0.605,181013,0.961,0.0,6.0,0.149,-0.917,0.0,0.187,169.936,4.0,0.78,52,active
5v0DtRxhP4ZpOGXwNSOPjH,Age of Aquarius,0.413,0.707,188209,0.496,2.75e-05,8.0,0.104,-6.853,0.0,0.0387,144.027,4.0,0.545,0,active
5yR57I2TT78WHVCSXdCQaN,Homebody,0.0199,0.712,195720,0.661,0.0,1.0,0.258,-6.074,0.0,0.0345,106.98,4.0,0.673,0,active
68wXxnlnc3B5r5QrfwRiiH,Wrecked,0.0714,0.393,128710,0.666,0.0,0.0,0.302,-5.529,0.0,0.0434,83.574,4.0,0.475,9,active
